Sale_ID,Month,Region,Product,Units_Sold,Unit_Price,Unit_Cost,Revenue,Profit,Profit_Margin_%
2736,Oct,Sharjah,Cloud Storage,13,827.32,394.29,10755.21,5629.42,52.3
2737,Nov,Sharjah,Security Package,27,701.34,385.34,18936.18,8531.88,45.1
2738,Mar,Abu Dhabi,Security Package,50,1439.0,643.94,71949.9,39752.93,55.3
2739,Sep,Sharjah,Security Package,21,568.04,292.92,11928.76,5777.42,48.4
2740,Feb,Riyadh,Cloud Storage,47,1500.94,709.74,70544.02,37186.2,52.7
2741,Oct,Abu Dhabi,Cloud Storage,41,1694.7,755.45,69482.73,38509.45,55.4
2742,Apr,Ajman,Analytics Suite,26,1071.82,501.27,27867.27,14834.16,53.2
2743,Sep,Riyadh,CRM Platform,22,463.41,255.57,10195.06,4572.53,44.9
2744,Jul,Sharjah,Enterprise Software,36,1970.96,789.99,70954.62,42514.82,59.9
2745,Aug,Abu Dhabi,Analytics Suite,30,1882.55,1012.17,56476.56,26111.31,46.2
2746,Oct,Sharjah,Security Package,27,558.54,230.54,15080.63,8856.13,58.7
2747,Oct,Ajman,CRM Platform,7,1057.46,525.26,7402.24,3725.39,50.3
2748,Mar,Dubai,Cloud Storage,8,850.4,510.52,6803.22,2719.08,40.0
2749,Feb,Dubai,Enterprise Software,18,393.43,210.02,7081.76,3301.47,46.6
2750,Dec,Abu Dhabi,Enterprise Software,44,961.87,394.35,42322.5,24970.94,59.0
2751,Jan,Riyadh,Enterprise Software,8,807.69,449.15,6461.52,2868.34,44.4
2752,Jul,Sharjah,Analytics Suite,16,614.88,341.0,9838.06,4382.09,44.5
2753,Sep,Riyadh,Analytics Suite,23,1713.38,750.33,39407.8,22150.11,56.2
2754,Jun,Riyadh,Security Package,49,595.77,358.31,29192.74,11635.42,39.9
2755,Sep,Ajman,Cloud Storage,40,231.39,101.84,9255.72,5182.29,56.0
2756,May,Riyadh,Security Package,32,424.21,195.8,13574.84,7309.4,53.8
2757,Apr,Ajman,Cloud Storage,30,1297.29,808.18,38918.79,14673.5,37.7
2758,Feb,Abu Dhabi,Analytics Suite,1,629.79,300.49,629.79,329.3,52.3
2759,Jul,Riyadh,Security Package,29,584.1,248.3,16938.84,9738.28,57.5
2760,Dec,Dubai,CRM Platform,29,996.55,582.77,28899.94,11999.51,41.5
2761,Jul,Ajman,Security Package,2,1174.28,549.48,2348.55,1249.59,53.2
2762,Sep,Ajman,CRM Platform,22,779.74,409.18,17154.37,8152.48,47.5
2763,Aug,Riyadh,CRM Platform,39,569.85,248.53,22223.96,12531.45,56.4
2764,Dec,Dubai,Security Package,44,879.8,525.25,38711.01,15599.86,40.3
2765,Jun,Abu Dhabi,Cloud Storage,23,929.18,429.46,21371.23,11493.63,53.8
2766,Jul,Sharjah,Cloud Storage,39,1779.92,1139.44,69416.69,24978.64,36.0
2767,Nov,Riyadh,Cloud Storage,45,316.45,182.99,14240.29,6005.6,42.2
2768,Oct,Dubai,CRM Platform,23,847.14,343.2,19484.15,11590.66,59.5
2769,Jul,Ajman,CRM Platform,6,987.25,480.85,5923.51,3038.42,51.3
2770,May,Sharjah,Analytics Suite,31,484.58,220.38,15021.88,8190.17,54.5
2771,Oct,Riyadh,Security Package,34,1658.26,1013.98,56380.7,21905.28,38.9
2772,Jan,Ajman,Analytics Suite,49,611.44,352.67,29960.77,12680.11,42.3
2773,Oct,Abu Dhabi,Enterprise Software,45,1195.08,552.84,53778.75,28900.82,53.7
2774,Aug,Riyadh,Analytics Suite,10,727.68,447.25,7276.75,2804.28,38.5
2775,Apr,Sharjah,Cloud Storage,27,760.88,403.36,20543.68,9652.92,47.0
2776,Oct,Abu Dhabi,Enterprise Software,4,1230.7,733.22,4922.79,1989.91,40.4
2777,Sep,Abu Dhabi,Analytics Suite,31,1895.63,1182.36,58764.5,22111.29,37.6
2778,Apr,Abu Dhabi,Enterprise Software,39,1482.55,618.0,57819.54,33717.72,58.3
2779,Mar,Dubai,Analytics Suite,35,423.45,218.34,14820.65,7178.61,48.4
2780,Mar,Sharjah,Cloud Storage,35,1877.87,866.47,65725.46,35398.97,53.9
2781,Mar,Dubai,Analytics Suite,50,690.21,416.42,34510.37,13689.35,39.7
2782,Jan,Riyadh,Security Package,26,442.91,182.52,11515.62,6770.19,58.8
2783,Apr,Abu Dhabi,Cloud Storage,39,1701.7,924.82,66366.45,30298.53,45.7
2784,Apr,Sharjah,CRM Platform,30,515.26,220.26,15457.83,8850.09,57.3
2785,Nov,Abu Dhabi,Cloud Storage,39,1558.12,649.38,60766.86,35441.14,58.3
2786,Jan,Ajman,Cloud Storage,19,1029.39,617.34,19558.43,7829.05,40.0
2787,Sep,Ajman,Security Package,47,927.02,492.49,43569.81,20422.8,46.9
2788,Oct,Riyadh,Analytics Suite,37,1493.04,876.92,55242.5,22796.6,41.3
2789,Jul,Sharjah,Security Package,11,1105.67,580.4,12162.42,5777.98,47.5
2790,Feb,Dubai,Cloud Storage,39,1990.49,1215.16,77628.96,30237.53,39.0
2791,Jul,Dubai,Security Package,25,876.7,432.57,21917.49,11103.27,50.7
2792,Apr,Sharjah,CRM Platform,49,228.87,116.47,11214.86,5507.79,49.1
2793,Oct,Abu Dhabi,CRM Platform,49,1548.61,870.73,75881.67,33215.85,43.8
2794,Apr,Sharjah,CRM Platform,10,229.48,104.82,2294.8,1246.61,54.3
2795,Aug,Ajman,Analytics Suite,26,1039.43,536.66,27025.14,13072.03,48.4
2796,Mar,Abu Dhabi,CRM Platform,27,1927.31,889.15,52037.45,28030.42,53.9
2797,May,Abu Dhabi,Enterprise Software,24,295.61,152.62,7094.76,3431.93,48.4
2798,Feb,Ajman,CRM Platform,39,729.11,441.31,28435.36,11224.19,39.5
2799,Jan,Riyadh,CRM Platform,31,321.96,155.46,9980.77,5161.42,51.7
2800,Mar,Sharjah,Security Package,1,1985.78,866.76,1985.78,1119.02,56.4
2801,Jan,Riyadh,Analytics Suite,2,1117.11,622.98,2234.22,988.27,44.2
2802,Aug,Sharjah,Enterprise Software,26,801.27,443.29,20833.12,9307.58,44.7
2803,Jun,Sharjah,Security Package,19,862.34,517.67,16384.49,6548.78,40.0
2804,Aug,Riyadh,Enterprise Software,49,1077.53,636.72,52798.98,21599.54,40.9
2805,Dec,Dubai,Security Package,48,1219.43,508.29,58532.69,34134.96,58.3
2806,Jun,Abu Dhabi,CRM Platform,43,1485.69,865.95,63884.59,26648.66,41.7
2807,Mar,Sharjah,Cloud Storage,49,1846.99,781.83,90502.54,52193.05,57.7
2808,Jul,Ajman,Analytics Suite,15,275.4,131.02,4131.07,2165.81,52.4
2809,Jul,Abu Dhabi,Cloud Storage,37,548.6,329.08,20298.04,8121.9,40.0
2810,Sep,Abu Dhabi,CRM Platform,37,659.27,414.69,24392.85,9049.31,37.1
2811,Mar,Dubai,Enterprise Software,3,677.91,352.97,2033.74,974.84,47.9
2812,Aug,Dubai,Cloud Storage,11,1864.68,975.92,20511.47,9776.37,47.7
2813,Jun,Dubai,CRM Platform,40,1510.26,744.6,60410.38,30626.3,50.7
2814,Oct,Ajman,Analytics Suite,36,1186.27,741.81,42705.56,16000.43,37.5
2815,Sep,Sharjah,Analytics Suite,10,1401.95,853.56,14019.53,5483.89,39.1
2816,Nov,Riyadh,Security Package,18,1651.14,981.73,29720.52,12049.47,40.5
2817,Jan,Abu Dhabi,Cloud Storage,28,1070.11,515.84,29963.16,15519.76,51.8
2818,Aug,Riyadh,Analytics Suite,47,1984.36,819.19,93265.07,54763.23,58.7
2819,May,Riyadh,Analytics Suite,7,1683.32,906.9,11783.27,5434.99,46.1
2820,Aug,Abu Dhabi,Cloud Storage,10,1866.89,1072.24,18668.93,7946.52,42.6
2821,Jul,Riyadh,Analytics Suite,48,919.73,498.17,44147.1,20235.12,45.8
2822,Apr,Sharjah,Enterprise Software,11,1321.5,841.96,14536.55,5274.98,36.3
2823,Jan,Dubai,Analytics Suite,28,930.66,472.82,26058.61,12819.74,49.2
2824,Jan,Ajman,CRM Platform,22,1887.67,810.86,41528.72,23689.79,57.0
2825,Aug,Abu Dhabi,CRM Platform,26,1259.16,631.25,32738.21,16325.58,49.9
2826,Apr,Abu Dhabi,Analytics Suite,40,1648.15,797.75,65926.12,34016.05,51.6
2827,Oct,Riyadh,Analytics Suite,25,1735.76,737.98,43393.94,24944.36,57.5
2828,Mar,Dubai,Enterprise Software,35,971.38,606.28,33998.18,12778.38,37.6
2829,Jan,Abu Dhabi,Enterprise Software,31,519.63,225.19,16108.58,9127.59,56.7
2830,Nov,Sharjah,Analytics Suite,37,357.54,157.78,13228.84,7390.88,55.9
2831,Feb,Sharjah,Analytics Suite,3,1993.37,838.38,5980.1,3464.95,57.9
2832,Jan,Dubai,Security Package,13,1621.18,1012.04,21075.3,7918.75,37.6
2833,May,Ajman,Enterprise Software,38,724.57,441.42,27533.71,10759.83,39.1
2834,May,Dubai,Security Package,9,316.9,174.78,2852.07,1279.03,44.8
2835,Nov,Sharjah,Cloud Storage,50,1459.9,619.04,72994.85,42042.84,57.6
2836,Dec,Riyadh,Cloud Storage,19,257.66,157.96,4895.55,1894.39,38.7
2837,Aug,Abu Dhabi,CRM Platform,23,1913.07,911.77,44000.57,23029.91,52.3
2838,Apr,Ajman,CRM Platform,20,1399.26,633.36,27985.19,15318.06,54.7
2839,Dec,Ajman,Cloud Storage,10,266.24,110.4,2662.36,1558.31,58.5
2840,Feb,Dubai,Cloud Storage,29,427.0,247.95,12382.93,5192.26,41.9
2841,Dec,Sharjah,Analytics Suite,21,1242.69,720.34,26096.42,10969.37,42.0
2842,Feb,Ajman,CRM Platform,42,1402.88,796.71,58921.16,25459.23,43.2
2843,Dec,Riyadh,Analytics Suite,14,1812.06,1022.08,25368.86,11059.67,43.6
2844,Jul,Sharjah,Cloud Storage,13,821.15,338.5,10675.0,6274.47,58.8
2845,Mar,Sharjah,CRM Platform,32,1034.31,663.65,33097.83,11861.0,35.8
2846,Mar,Sharjah,CRM Platform,21,1541.51,889.21,32371.63,13698.18,42.3
2847,Dec,Sharjah,Security Package,12,213.39,127.14,2560.68,1035.02,40.4
2848,Feb,Sharjah,CRM Platform,32,1775.94,858.91,56830.01,29344.8,51.6
2849,Apr,Dubai,Cloud Storage,33,1287.06,822.77,42472.96,15321.45,36.1
2850,Jul,Abu Dhabi,Cloud Storage,3,1587.55,885.67,4762.64,2105.64,44.2
2851,Jun,Sharjah,Security Package,22,204.93,106.71,4508.4,2160.88,47.9
2852,Apr,Riyadh,Cloud Storage,10,798.53,450.9,7985.32,3476.28,43.5
2853,Sep,Riyadh,Analytics Suite,26,1801.26,1167.95,46832.64,16465.99,35.2
2854,Apr,Riyadh,Security Package,28,1585.48,924.05,44393.48,18520.17,41.7
2855,Dec,Dubai,CRM Platform,38,1184.82,633.52,45023.23,20949.39,46.5
2856,May,Ajman,Enterprise Software,22,232.25,127.12,5109.43,2312.89,45.3
2857,Jul,Dubai,CRM Platform,30,1845.39,1019.01,55361.68,24791.51,44.8
2858,Oct,Abu Dhabi,Analytics Suite,15,1008.69,479.2,15130.33,7942.35,52.5
2859,Nov,Dubai,Cloud Storage,38,657.46,306.6,24983.31,13332.55,53.4
2860,Jan,Riyadh,Cloud Storage,15,1913.62,980.37,28704.23,13998.7,48.8
2861,Jul,Ajman,Enterprise Software,4,1925.55,1156.48,7702.19,3076.27,39.9
2862,Sep,Sharjah,Security Package,27,229.42,141.58,6194.29,2371.57,38.3
2863,Nov,Sharjah,Security Package,4,1093.94,596.25,4375.78,1990.79,45.5
2864,May,Riyadh,Security Package,50,408.57,187.41,20428.45,11057.75,54.1
2865,Dec,Ajman,Security Package,22,519.03,292.74,11418.57,4978.21,43.6
2866,Feb,Dubai,CRM Platform,22,1364.32,868.59,30014.98,10906.1,36.3
2867,Mar,Dubai,Enterprise Software,48,1515.83,670.38,72759.83,40581.38,55.8
2868,Jul,Sharjah,Analytics Suite,11,1830.72,825.7,20137.9,11055.24,54.9
2869,Feb,Abu Dhabi,Analytics Suite,49,1877.13,896.09,91979.6,48071.01,52.3
2870,Nov,Riyadh,Security Package,5,337.21,148.0,1686.03,946.05,56.1
2871,Apr,Dubai,Enterprise Software,5,1601.6,958.73,8007.98,3214.35,40.1
2872,Feb,Sharjah,Cloud Storage,49,1012.32,435.66,49603.92,28256.39,57.0
2873,Sep,Riyadh,CRM Platform,8,1066.24,590.26,8529.88,3807.81,44.6
2874,Feb,Dubai,Analytics Suite,23,517.52,311.36,11902.9,4741.51,39.8
2875,Dec,Riyadh,Analytics Suite,2,1839.66,1021.17,3679.31,1636.98,44.5
2876,Mar,Dubai,Enterprise Software,10,815.78,432.79,8157.82,3829.92,46.9
2877,Aug,Riyadh,Cloud Storage,49,1336.83,544.69,65504.5,38814.87,59.3
2878,Feb,Ajman,CRM Platform,33,1596.55,799.26,52686.21,26310.71,49.9
2879,Oct,Abu Dhabi,Cloud Storage,41,1070.16,584.94,43876.63,19894.16,45.3
2880,Nov,Dubai,Cloud Storage,50,1089.88,645.98,54493.77,22194.78,40.7
2881,Nov,Ajman,Analytics Suite,24,558.4,229.22,13401.68,7900.41,59.0
2882,Jan,Ajman,Cloud Storage,37,839.76,543.25,31071.07,10970.71,35.3
2883,Jul,Sharjah,Analytics Suite,48,1707.53,1096.91,81961.65,29309.82,35.8
2884,Mar,Ajman,Enterprise Software,7,1270.37,686.45,8892.57,4087.44,46.0
2885,Mar,Dubai,Security Package,31,1089.82,707.33,33784.47,11857.2,35.1
2886,Oct,Sharjah,Enterprise Software,3,1615.06,903.66,4845.19,2134.21,44.0
2887,Sep,Abu Dhabi,Analytics Suite,28,728.21,447.61,20389.95,7856.98,38.5
2888,Nov,Dubai,Analytics Suite,9,1452.63,877.28,13073.69,5178.18,39.6
2889,Jun,Abu Dhabi,Analytics Suite,27,1966.36,1265.91,53091.68,18912.19,35.6
2890,Aug,Sharjah,Enterprise Software,20,1529.53,767.39,30590.62,15242.77,49.8
2891,Jun,Dubai,Analytics Suite,12,1481.24,914.48,17774.89,6801.09,38.3
2892,Oct,Riyadh,Security Package,7,852.56,361.3,5967.91,3438.77,57.6
2893,Jun,Sharjah,Analytics Suite,8,528.71,239.55,4229.71,2313.32,54.7
2894,Jan,Dubai,Cloud Storage,18,760.68,448.92,13692.23,5611.64,41.0
2895,Dec,Riyadh,Enterprise Software,36,1883.38,1163.13,67801.56,25929.01,38.2
2896,Sep,Riyadh,Analytics Suite,43,735.58,458.88,31630.07,11898.24,37.6
2897,Jul,Dubai,Analytics Suite,6,1384.22,646.79,8305.29,4424.54,53.3
2898,Feb,Dubai,Cloud Storage,7,1908.17,1043.91,13357.2,6049.79,45.3
2899,Jan,Dubai,CRM Platform,31,1657.1,831.03,51370.13,25608.16,49.9
2900,Mar,Dubai,Analytics Suite,38,1891.38,1179.76,71872.55,27041.61,37.6
2901,Jun,Abu Dhabi,Enterprise Software,11,533.23,335.69,5865.56,2172.95,37.0
2902,Aug,Dubai,Enterprise Software,14,1511.75,652.57,21164.47,12028.5,56.8
2903,Jul,Riyadh,Cloud Storage,1,1426.54,882.7,1426.54,543.84,38.1
2904,Aug,Riyadh,Cloud Storage,36,628.24,318.79,22616.68,11140.28,49.3
2905,Apr,Riyadh,CRM Platform,34,726.87,315.5,24713.63,13986.61,56.6
2906,Oct,Riyadh,CRM Platform,19,684.85,379.47,13012.12,5802.15,44.6
2907,May,Dubai,CRM Platform,42,1289.46,516.25,54157.35,32474.74,60.0
2908,Oct,Dubai,CRM Platform,13,1544.21,884.56,20074.78,8575.45,42.7
2909,Nov,Riyadh,Cloud Storage,38,415.96,236.16,15806.44,6832.24,43.2
2910,Apr,Abu Dhabi,Enterprise Software,16,1540.78,897.99,24652.55,10284.72,41.7
2911,Apr,Ajman,Cloud Storage,18,1926.92,1047.56,34684.55,15828.52,45.6
2912,Dec,Abu Dhabi,Enterprise Software,1,944.04,458.18,944.04,485.86,51.5
2913,Mar,Ajman,Cloud Storage,47,1366.33,588.63,64217.7,36552.01,56.9
2914,Jul,Sharjah,Analytics Suite,25,1387.14,790.78,34678.41,14908.99,43.0
2915,Nov,Ajman,Cloud Storage,10,572.21,279.41,5722.07,2928.01,51.2
2916,Aug,Abu Dhabi,CRM Platform,18,987.41,457.2,17773.41,9543.82,53.7
2917,Mar,Ajman,CRM Platform,4,1606.51,977.44,6426.03,2516.29,39.2
2918,May,Ajman,Security Package,14,944.13,585.67,13217.79,5018.44,38.0
2919,May,Abu Dhabi,Analytics Suite,12,967.07,390.16,11604.89,6922.99,59.7
2920,Oct,Riyadh,Enterprise Software,30,826.12,463.5,24783.52,10878.42,43.9
2921,Dec,Ajman,Cloud Storage,18,1711.04,1096.57,30798.76,11060.54,35.9
2922,Aug,Sharjah,Cloud Storage,15,988.63,428.45,14829.49,8402.81,56.7
2923,Jul,Abu Dhabi,CRM Platform,15,1975.69,1062.79,29635.31,13693.39,46.2
2924,May,Abu Dhabi,Enterprise Software,47,867.5,402.26,40772.56,21866.21,53.6
2925,Nov,Dubai,Analytics Suite,34,1639.03,961.46,55727.03,23037.51,41.3
2926,Oct,Dubai,Enterprise Software,7,634.21,298.52,4439.44,2349.78,52.9
2927,Oct,Abu Dhabi,Security Package,37,1638.19,872.3,60613.04,28337.82,46.8
2928,Sep,Abu Dhabi,CRM Platform,1,468.37,189.64,468.37,278.73,59.5
2929,Oct,Riyadh,CRM Platform,22,202.63,90.85,4457.84,2459.14,55.2
2930,Dec,Dubai,Analytics Suite,49,964.73,553.76,47271.65,20137.41,42.6
2931,Apr,Sharjah,Security Package,41,923.52,563.79,37864.18,14748.95,39.0
2932,Oct,Riyadh,Security Package,23,372.96,193.18,8578.12,4134.97,48.2
2933,Jun,Abu Dhabi,Cloud Storage,3,1744.03,853.22,5232.1,2672.45,51.1
2934,Jun,Abu Dhabi,Security Package,32,609.64,389.79,19508.47,7035.23,36.1
2935,Feb,Dubai,Enterprise Software,37,1812.67,829.89,67068.63,36362.86,54.2
2936,Aug,Dubai,Cloud Storage,27,1162.97,679.93,31400.06,13041.9,41.5
2937,Aug,Dubai,Security Package,46,444.3,259.7,20437.72,8491.75,41.5
2938,Feb,Abu Dhabi,Analytics Suite,3,661.62,416.52,1984.87,735.29,37.0
2939,May,Ajman,Enterprise Software,42,1259.53,645.46,52900.14,25790.98,48.8
2940,Jun,Abu Dhabi,Enterprise Software,16,1301.19,550.9,20819.09,12004.76,57.7
2941,Sep,Sharjah,Security Package,48,1332.39,786.41,63954.84,26206.92,41.0
2942,Dec,Dubai,CRM Platform,18,1173.94,662.48,21130.83,9206.19,43.6
2943,Apr,Dubai,CRM Platform,27,1797.44,763.96,48530.96,27904.17,57.5
2944,Apr,Riyadh,Security Package,37,699.81,354.65,25892.82,12770.95,49.3
2945,Aug,Sharjah,Analytics Suite,36,1452.69,590.85,52296.85,31026.42,59.3
2946,Jan,Dubai,Security Package,43,695.46,308.1,29904.96,16656.55,55.7
2947,Dec,Abu Dhabi,Cloud Storage,3,1518.39,681.7,4555.18,2510.07,55.1
2948,Mar,Abu Dhabi,Cloud Storage,19,1029.54,582.12,19561.25,8501.02,43.5
2949,Mar,Abu Dhabi,Security Package,3,412.18,258.87,1236.53,459.92,37.2
2950,Nov,Abu Dhabi,Analytics Suite,49,1784.3,847.36,87430.67,45909.99,52.5
2951,Dec,Ajman,Cloud Storage,5,1700.52,747.83,8502.58,4763.42,56.0
2952,Mar,Ajman,Enterprise Software,24,263.23,116.82,6317.59,3514.01,55.6
2953,Feb,Ajman,Enterprise Software,49,483.56,202.28,23694.53,13783.03,58.2
2954,Jul,Ajman,Enterprise Software,15,1459.44,644.41,21891.56,12225.4,55.8
2955,Nov,Riyadh,Security Package,34,1909.94,1209.02,64937.97,23831.39,36.7
2956,Aug,Riyadh,Analytics Suite,11,1691.8,928.06,18609.76,8401.05,45.1
2957,Aug,Riyadh,Cloud Storage,28,509.84,310.58,14275.6,5579.3,39.1
2958,Jun,Ajman,Analytics Suite,17,1291.31,815.53,21952.21,8088.22,36.8
2959,Jul,Dubai,Cloud Storage,19,875.95,467.63,16642.99,7757.93,46.6
2960,Feb,Dubai,Security Package,45,428.2,177.04,19269.09,11302.32,58.7
2961,Sep,Riyadh,Enterprise Software,31,910.29,511.96,28219.07,12348.28,43.8
2962,Sep,Abu Dhabi,Enterprise Software,12,1170.25,535.91,14042.95,7611.98,54.2
2963,Jan,Abu Dhabi,Cloud Storage,33,1744.95,935.15,57583.21,26723.35,46.4
2964,Sep,Dubai,Cloud Storage,36,350.42,186.17,12615.2,5913.14,46.9
2965,May,Dubai,Analytics Suite,22,1188.03,721.17,26136.73,10271.02,39.3
2966,Aug,Dubai,CRM Platform,14,451.48,269.76,6320.75,2544.06,40.2
2967,Mar,Dubai,Security Package,40,996.23,503.62,39849.03,19704.13,49.4
2968,Dec,Riyadh,Enterprise Software,49,779.32,343.8,38186.5,21340.2,55.9
2969,Jan,Sharjah,Analytics Suite,3,1577.86,938.85,4733.59,1917.05,40.5
2970,Feb,Dubai,Enterprise Software,21,496.86,290.94,10434.12,4324.43,41.4
2971,Feb,Riyadh,Enterprise Software,45,542.76,346.43,24424.18,8834.91,36.2
2972,Sep,Dubai,CRM Platform,42,868.77,518.54,36488.39,14709.69,40.3
2973,Dec,Riyadh,Enterprise Software,10,1979.13,946.44,19791.25,10326.86,52.2
2974,Nov,Dubai,Security Package,19,1554.55,723.18,29536.5,15796.09,53.5
2975,Mar,Dubai,Security Package,39,1402.66,750.43,54703.68,25437.03,46.5
2976,Sep,Sharjah,CRM Platform,50,337.89,150.0,16894.35,9394.42,55.6
2977,Oct,Sharjah,Security Package,3,765.4,395.88,2296.21,1108.57,48.3
2978,Aug,Riyadh,CRM Platform,2,279.46,115.2,558.93,328.53,58.8
2979,Jul,Sharjah,Cloud Storage,23,1346.0,568.24,30958.05,17888.42,57.8
2980,Sep,Riyadh,Analytics Suite,10,929.33,502.54,9293.3,4267.94,45.9
2981,Mar,Abu Dhabi,CRM Platform,18,1121.03,726.05,20178.52,7109.56,35.2
2982,Jun,Sharjah,Enterprise Software,20,1678.84,1001.07,33576.82,13555.46,40.4
2983,Sep,Ajman,Enterprise Software,46,270.88,140.16,12460.33,6012.83,48.3
2984,Apr,Ajman,Cloud Storage,27,1283.78,710.64,34662.18,15474.85,44.6
2985,Jun,Ajman,Security Package,2,1590.26,945.65,3180.52,1289.21,40.5
2986,Mar,Riyadh,Cloud Storage,5,309.28,185.72,1546.41,617.79,40.0
2987,May,Dubai,CRM Platform,34,423.68,228.34,14404.98,6641.44,46.1
2988,May,Riyadh,Enterprise Software,41,1519.91,973.56,62316.43,22400.39,35.9
2989,Aug,Abu Dhabi,Security Package,32,1784.82,825.04,57114.15,30712.92,53.8
2990,Dec,Abu Dhabi,CRM Platform,49,537.83,302.23,26353.73,11544.63,43.8
2991,Apr,Ajman,Analytics Suite,10,1411.4,614.49,14114.0,7969.11,56.5
2992,Nov,Ajman,Security Package,19,1506.78,799.24,28628.84,13443.22,47.0
2993,May,Sharjah,CRM Platform,11,237.28,147.08,2610.05,992.18,38.0
2994,Dec,Abu Dhabi,Analytics Suite,47,1721.07,873.83,80890.35,39820.52,49.2
2995,May,Dubai,Analytics Suite,6,1031.54,423.13,6189.23,3650.44,59.0
2996,Nov,Ajman,Analytics Suite,25,482.01,306.82,12050.24,4379.84,36.3
2997,Jan,Sharjah,Analytics Suite,12,925.9,423.39,11110.83,6030.18,54.3
2998,Sep,Sharjah,Analytics Suite,44,536.52,240.32,23606.86,13032.92,55.2
2999,Aug,Dubai,Enterprise Software,25,753.91,450.86,18847.83,7576.38,40.2
3000,Oct,Sharjah,Security Package,34,1109.39,698.37,37719.24,13974.49,37.0
3001,Jun,Abu Dhabi,Enterprise Software,16,1200.96,630.8,19215.4,9122.66,47.5
3002,Jun,Abu Dhabi,Analytics Suite,47,1950.46,1007.26,91671.48,44330.43,48.4
3003,Jan,Dubai,Analytics Suite,19,1436.29,595.17,27289.5,15981.25,58.6
3004,Apr,Sharjah,Cloud Storage,14,576.09,340.62,8065.22,3296.56,40.9
3005,Sep,Sharjah,Cloud Storage,17,1256.82,780.32,21365.92,8100.46,37.9
3006,Dec,Dubai,CRM Platform,15,1652.07,993.7,24781.03,9875.56,39.9
3007,Dec,Dubai,Enterprise Software,39,1018.54,526.19,39723.02,19201.61,48.3
3008,Jan,Dubai,Security Package,39,1956.06,900.32,76286.44,41173.77,54.0
3009,Aug,Dubai,Cloud Storage,14,442.47,248.23,6194.62,2719.39,43.9
3010,Jul,Abu Dhabi,Enterprise Software,3,1502.05,959.89,4506.15,1626.48,36.1
3011,Aug,Riyadh,Security Package,49,1931.06,1251.05,94622.03,33320.63,35.2
3012,Sep,Dubai,CRM Platform,27,1602.04,929.3,43255.19,18164.09,42.0
3013,Jan,Riyadh,Enterprise Software,12,575.67,234.09,6908.0,4098.91,59.3
3014,Feb,Dubai,Security Package,22,1601.54,685.46,35233.87,20153.64,57.2
3015,Sep,Abu Dhabi,Security Package,1,639.89,316.31,639.89,323.58,50.6
3016,May,Ajman,CRM Platform,47,710.57,458.14,33396.72,11864.17,35.5
3017,Jan,Dubai,CRM Platform,40,1424.22,709.18,56968.69,28601.68,50.2
3018,Mar,Riyadh,Analytics Suite,4,337.25,185.8,1349.01,605.81,44.9
3019,Nov,Dubai,Security Package,50,1235.05,527.63,61752.54,35370.99,57.3
3020,Apr,Sharjah,Cloud Storage,26,1153.8,560.44,29998.78,15427.25,51.4
3021,Mar,Dubai,Security Package,49,1994.48,894.88,97729.48,53880.56,55.1
3022,Oct,Abu Dhabi,Cloud Storage,39,1110.53,464.62,43310.85,25190.66,58.2
3023,Jun,Ajman,Analytics Suite,22,952.88,403.12,20963.45,12094.73,57.7
3024,Mar,Dubai,Analytics Suite,34,1164.99,739.96,39609.63,14450.9,36.5
3025,Nov,Dubai,Analytics Suite,2,1600.43,775.21,3200.87,1650.45,51.6
3026,Jul,Ajman,CRM Platform,28,1939.32,1136.32,54300.91,22483.87,41.4
3027,Feb,Riyadh,Enterprise Software,48,431.82,256.96,20727.15,8392.91,40.5
3028,Apr,Dubai,Enterprise Software,4,1136.46,512.31,4545.85,2496.6,54.9
3029,Oct,Ajman,CRM Platform,6,1672.71,988.04,10036.26,4108.0,40.9
3030,Nov,Ajman,Cloud Storage,30,330.82,210.1,9924.69,3621.74,36.5
3031,Mar,Abu Dhabi,Enterprise Software,50,593.49,370.56,29674.37,11146.48,37.6
3032,Jul,Sharjah,Enterprise Software,33,1190.52,606.05,39287.31,19287.71,49.1
3033,Nov,Dubai,CRM Platform,32,964.05,520.92,30849.68,14180.28,46.0
3034,Apr,Abu Dhabi,Security Package,34,1696.5,801.77,57681.16,30421.03,52.7
3035,Apr,Dubai,Enterprise Software,20,1813.45,727.63,36268.98,21716.42,59.9
3036,Apr,Riyadh,CRM Platform,22,737.19,382.77,16218.23,7797.37,48.1
3037,Mar,Riyadh,Security Package,27,283.02,129.75,7641.46,4138.33,54.2
3038,Dec,Sharjah,Security Package,8,296.12,167.83,2368.96,1026.34,43.3
3039,Oct,Ajman,Enterprise Software,4,1113.32,721.76,4453.28,1566.23,35.2
3040,May,Riyadh,Enterprise Software,19,1233.36,781.63,23433.79,8582.85,36.6
3041,Oct,Ajman,Analytics Suite,11,925.14,508.33,10176.53,4584.91,45.1
3042,Nov,Riyadh,Security Package,27,1579.93,858.19,42658.14,19487.14,45.7
3043,Sep,Ajman,Analytics Suite,42,1288.39,708.71,54112.3,24346.33,45.0
3044,Sep,Ajman,Enterprise Software,19,461.33,274.9,8765.19,3542.17,40.4
3045,Nov,Riyadh,CRM Platform,37,646.76,312.12,23930.17,12381.75,51.7
3046,Jan,Dubai,Analytics Suite,50,1100.79,525.51,55039.45,28763.71,52.3
